bin	CHB_two_sided_statistic	CHB_two_sided_pvalue	CHB_two_sided_meta_pvalue	CHB_one_sided_statistic	CHB_one_sided_pvalue	CHB_one_sided_meta_pvalue	CHB_conservative_one_sided_meta_pvalue	CHB_heterozygosity_meta_pvalue	YRI_two_sided_statistic	YRI_two_sided_pvalue	YRI_two_sided_meta_pvalue	YRI_one_sided_statistic	YRI_one_sided_pvalue	YRI_one_sided_meta_pvalue	YRI_conservative_one_sided_meta_pvalue	YRI_heterozygosity_meta_pvalue
1	-1.59777419647846	0.1285068222324479	0.05247666280919805	-1.59777419647846	0.1285068222324479	0.05247666280919805	0.009829137279253348	0.17124372859572773	-3.349255579932944	0.003801163715474051	0.0027808190049115437	-3.349255579932944	0.003801163715474051	0.0027808190049115437	0.007393472933261576	0.03968523002208684
2	-2.9210950518852314	0.009987659921472563	0.05247666280919805	-2.9210950518852314	0.009987659921472563	0.05247666280919805	0.009829137279253348	0.17124372859572773	-1.2106736540983387	0.2435982964121896	0.0027808190049115437	-1.2106736540983387	0.2435982964121896	0.0027808190049115437	0.007393472933261576	0.03968523002208684
3	-0.628305307077339	0.5386691351341582	0.05247666280919805	-0.628305307077339	0.5386691351341582	0.05247666280919805	0.009829137279253348	0.17124372859572773	-3.241890044090771	0.005105905355723311	0.0027808190049115437	-3.241890044090771	0.005105905355723311	0.0027808190049115437	0.007393472933261576	0.03968523002208684
4	-1.4540548176159567	0.16526168688069656	0.05247666280919805	-1.4540548176159567	0.16526168688069656	0.05247666280919805	0.009829137279253348	0.17124372859572773	-0.8113117260529734	0.4290892694313361	0.0027808190049115437	-0.8113117260529734	0.4290892694313361	0.0027808190049115437	0.007393472933261576	0.03968523002208684
5	-1.302099355700348	0.21131084856605323	0.05247666280919805	-1.302099355700348	0.21131084856605323	0.05247666280919805	0.009829137279253348	0.17124372859572773	-0.05400651293819765	0.9575983561810895	0.0027808190049115437	-0.05400651293819765	0.9575983561810895	0.0027808190049115437	0.007393472933261576	0.03968523002208684
6	0.46969729010386396	0.6449077938816486	0.05247666280919805	0.46969729010386396	0.6449077938816486	0.05247666280919805	0.009829137279253348	0.17124372859572773	-0.7059682631333387	0.4903583535082824	0.0027808190049115437	-0.7059682631333387	0.4903583535082824	0.0027808190049115437	0.007393472933261576	0.03968523002208684
7	-0.07167139103190182	0.9437515183348244	0.05247666280919805	-0.07167139103190182	0.9437515183348244	0.05247666280919805	0.009829137279253348	0.17124372859572773	-0.5434006587937641	0.5943433634836348	0.0027808190049115437	-0.5434006587937641	0.5943433634836348	0.0027808190049115437	0.007393472933261576	0.03968523002208684
8	1.5208181876908382	0.14781516595846925	0.05247666280919805	1.5208181876908382	0.14781516595846925	0.05247666280919805	0.009829137279253348	0.17124372859572773	-1.9028130689475218	0.07521033538445232	0.0027808190049115437	-1.9028130689475218	0.07521033538445232	0.0027808190049115437	0.007393472933261576	0.03968523002208684
9	-1.8148192125838247	0.0883353278828139	0.05247666280919805	-1.8148192125838247	0.0883353278828139	0.05247666280919805	0.009829137279253348	0.17124372859572773	-1.8411661926694036	0.08420930112164912	0.0027808190049115437	-1.8411661926694036	0.08420930112164912	0.0027808190049115437	0.007393472933261576	0.03968523002208684
10	0.16544929003520475	0.8705410046947146	0.05247666280919805	0.16544929003520475	0.8705410046947146	0.05247666280919805	0.009829137279253348	0.17124372859572773	-1.2926850215819363	0.21340745778949047	0.0027808190049115437	-1.2926850215819363	0.21340745778949047	0.0027808190049115437	0.007393472933261576	0.03968523002208684
