bin	CHB_two_sided_statistic	CHB_two_sided_pvalue	CHB_two_sided_meta_pvalue	CHB_one_sided_statistic	CHB_one_sided_pvalue	CHB_one_sided_meta_pvalue	CHB_conservative_one_sided_meta_pvalue	CHB_heterozygosity_meta_pvalue	YRI_two_sided_statistic	YRI_two_sided_pvalue	YRI_two_sided_meta_pvalue	YRI_one_sided_statistic	YRI_one_sided_pvalue	YRI_one_sided_meta_pvalue	YRI_conservative_one_sided_meta_pvalue	YRI_heterozygosity_meta_pvalue
1	-0.2889406537707095	0.7745501790115781	0.9631548572260809	-0.2889406537707095	0.7745501790115781	0.9631548572260809	0.9124103235318487	0.6002100413961102	-3.537488329858772	0.0012955314019811876	0.0004638074223540219	-3.537488329858772	0.0012955314019811876	0.0004638074223540219	0.0005711229264572372	8.914951574862975e-05
2	0.26885118705367783	0.7898843459554192	0.9631548572260809	0.26885118705367783	0.7898843459554192	0.9631548572260809	0.9124103235318487	0.6002100413961102	-2.1397929875167256	0.04062193463535413	0.0004638074223540219	-2.1397929875167256	0.04062193463535413	0.0004638074223540219	0.0005711229264572372	8.914951574862975e-05
3	-0.21285181920990262	0.83288203778012	0.9631548572260809	-0.21285181920990262	0.83288203778012	0.9631548572260809	0.9124103235318487	0.6002100413961102	-0.696095370922629	0.49172638249966305	0.0004638074223540219	-0.696095370922629	0.49172638249966305	0.0004638074223540219	0.0005711229264572372	8.914951574862975e-05
4	-0.42113545655113677	0.6766578180762464	0.9631548572260809	-0.42113545655113677	0.6766578180762464	0.9631548572260809	0.9124103235318487	0.6002100413961102	-0.9048684877912657	0.37274385031923485	0.0004638074223540219	-0.9048684877912657	0.37274385031923485	0.0004638074223540219	0.0005711229264572372	8.914951574862975e-05
5	-0.04313674317733608	0.9658783365474936	0.9631548572260809	-0.04313674317733608	0.9658783365474936	0.9631548572260809	0.9124103235318487	0.6002100413961102	-0.4588502977654894	0.6496485281152725	0.0004638074223540219	-0.4588502977654894	0.6496485281152725	0.0004638074223540219	0.0005711229264572372	8.914951574862975e-05
6	-0.6210671820735536	0.5392448977200718	0.9631548572260809	-0.6210671820735536	0.5392448977200718	0.9631548572260809	0.9124103235318487	0.6002100413961102	-2.9720418429170454	0.005780904339443163	0.0004638074223540219	-2.9720418429170454	0.005780904339443163	0.0004638074223540219	0.0005711229264572372	8.914951574862975e-05
7	-0.7265565896296781	0.4731277423329907	0.9631548572260809	-0.7265565896296781	0.4731277423329907	0.9631548572260809	0.9124103235318487	0.6002100413961102	-1.481816701846116	0.14881448564447852	0.0004638074223540219	-1.481816701846116	0.14881448564447852	0.0004638074223540219	0.0005711229264572372	8.914951574862975e-05
8	-1.2499726641354212	0.2209700920514984	0.9631548572260809	-1.2499726641354212	0.2209700920514984	0.9631548572260809	0.9124103235318487	0.6002100413961102	-2.0709304111128253	0.04706164220573546	0.0004638074223540219	-2.0709304111128253	0.04706164220573546	0.0004638074223540219	0.0005711229264572372	8.914951574862975e-05
9	-0.588699652804456	0.5604679730317077	0.9631548572260809	-0.588699652804456	0.5604679730317077	0.9631548572260809	0.9124103235318487	0.6002100413961102	-0.9265641381420625	0.36154547961977435	0.0004638074223540219	-0.9265641381420625	0.36154547961977435	0.0004638074223540219	0.0005711229264572372	8.914951574862975e-05
10	-0.5869270756343544	0.5615010924250192	0.9631548572260809	-0.5869270756343544	0.5615010924250192	0.9631548572260809	0.9124103235318487	0.6002100413961102	-0.7304777560842904	0.47058040651115784	0.0004638074223540219	-0.7304777560842904	0.47058040651115784	0.0004638074223540219	0.0005711229264572372	8.914951574862975e-05
