bin	CHB_two_sided_statistic	CHB_two_sided_pvalue	CHB_two_sided_meta_pvalue	CHB_one_sided_statistic	CHB_one_sided_pvalue	CHB_one_sided_meta_pvalue	CHB_conservative_one_sided_meta_pvalue	CHB_heterozygosity_meta_pvalue	YRI_two_sided_statistic	YRI_two_sided_pvalue	YRI_two_sided_meta_pvalue	YRI_one_sided_statistic	YRI_one_sided_pvalue	YRI_one_sided_meta_pvalue	YRI_conservative_one_sided_meta_pvalue	YRI_heterozygosity_meta_pvalue
1	-3.964051112820334	0.0007644586497849928	0.054229537403825766	-3.964051112820334	0.0007644586497849928	0.054229537403825766	0.0017293268639477588	0.035371267352565364	-1.8888565307016738	0.07349833248420956	0.0013658686941406544	-1.8888565307016738	0.07349833248420956	0.0013658686941406544	0.19333386903126001	0.0006027125209043791
2	1.2263565877454614	0.23504619349684264	0.054229537403825766	1.2263565877454614	0.23504619349684264	0.054229537403825766	0.0017293268639477588	0.035371267352565364	0.45935398611326705	0.6511917651041628	0.0013658686941406544	0.45935398611326705	0.6511917651041628	0.0013658686941406544	0.19333386903126001	0.0006027125209043791
3	-0.7512308485442564	0.46171701558352685	0.054229537403825766	-0.7512308485442564	0.46171701558352685	0.054229537403825766	0.0017293268639477588	0.035371267352565364	-3.2663675414300712	0.004060082266156469	0.0013658686941406544	-3.2663675414300712	0.004060082266156469	0.0013658686941406544	0.19333386903126001	0.0006027125209043791
4	-1.7802379627001017	0.09102981191877901	0.054229537403825766	-1.7802379627001017	0.09102981191877901	0.054229537403825766	0.0017293268639477588	0.035371267352565364	-4.185118834762227	0.0005015179832532005	0.0013658686941406544	-4.185118834762227	0.0005015179832532005	0.0013658686941406544	0.19333386903126001	0.0006027125209043791
5	0.03716146931669912	0.9707438908995649	0.054229537403825766	0.03716146931669912	0.9707438908995649	0.054229537403825766	0.0017293268639477588	0.035371267352565364	-1.7300790185761346	0.09982405837048763	0.0013658686941406544	-1.7300790185761346	0.09982405837048763	0.0013658686941406544	0.19333386903126001	0.0006027125209043791
6	-1.070252054599843	0.29725142550194916	0.054229537403825766	-1.070252054599843	0.29725142550194916	0.054229537403825766	0.0017293268639477588	0.035371267352565364	-1.6939336031168841	0.10579114197480607	0.0013658686941406544	-1.6939336031168841	0.10579114197480607	0.0013658686941406544	0.19333386903126001	0.0006027125209043791
7	1.3180621868031983	0.20315196190449997	0.054229537403825766	1.3180621868031983	0.20315196190449997	0.054229537403825766	0.0017293268639477588	0.035371267352565364	0.2930415267731189	0.7726664869266109	0.0013658686941406544	0.2930415267731189	0.7726664869266109	0.0013658686941406544	0.19333386903126001	0.0006027125209043791
8	0.41454107402072526	0.6831193392455919	0.054229537403825766	0.41454107402072526	0.6831193392455919	0.054229537403825766	0.0017293268639477588	0.035371267352565364	-0.9243558437374562	0.36688952176701284	0.0013658686941406544	-0.9243558437374562	0.36688952176701284	0.0013658686941406544	0.19333386903126001	0.0006027125209043791
9	-0.04083651325813173	0.9678521474995506	0.054229537403825766	-0.04083651325813173	0.9678521474995506	0.054229537403825766	0.0017293268639477588	0.035371267352565364	-0.1124427002163584	0.9116513764110552	0.0013658686941406544	-0.1124427002163584	0.9116513764110552	0.0013658686941406544	0.19333386903126001	0.0006027125209043791
10	-0.5166525311737525	0.61106285077335	0.054229537403825766	-0.5166525311737525	0.61106285077335	0.054229537403825766	0.0017293268639477588	0.035371267352565364	-0.1318115699634737	0.8964500359316474	0.0013658686941406544	-0.1318115699634737	0.8964500359316474	0.0013658686941406544	0.19333386903126001	0.0006027125209043791
