bin	CHB_two_sided_statistic	CHB_two_sided_pvalue	CHB_two_sided_meta_pvalue	CHB_one_sided_statistic	CHB_one_sided_pvalue	CHB_one_sided_meta_pvalue	CHB_conservative_one_sided_meta_pvalue	CHB_heterozygosity_meta_pvalue	YRI_two_sided_statistic	YRI_two_sided_pvalue	YRI_two_sided_meta_pvalue	YRI_one_sided_statistic	YRI_one_sided_pvalue	YRI_one_sided_meta_pvalue	YRI_conservative_one_sided_meta_pvalue	YRI_heterozygosity_meta_pvalue
1	-20.24935734301212	8.030656436077009e-16	2.5706279813720184e-09	-20.24935734301212	8.030656436077009e-16	2.5706279813720184e-09	5.8138487926217995e-15	2.1990067536463806e-08	-3.837951576810769	0.0008939964939248109	0.0017266319290484549	-3.837951576810769	0.0008939964939248109	0.0017266319290484549	1.4881629563230758e-05	0.002962855607590822
2	-1.3431132244153745	0.19357026565663402	2.5706279813720184e-09	-1.3431132244153745	0.19357026565663402	2.5706279813720184e-09	5.8138487926217995e-15	2.1990067536463806e-08	-3.7700248888481633	0.0011239268698723893	0.0017266319290484549	-3.7700248888481633	0.0011239268698723893	0.0017266319290484549	1.4881629563230758e-05	0.002962855607590822
3	-1.3326348168637314	0.1962855553148408	2.5706279813720184e-09	-1.3326348168637314	0.1962855553148408	2.5706279813720184e-09	5.8138487926217995e-15	2.1990067536463806e-08	-2.149689812686501	0.04283010086355414	0.0017266319290484549	-2.149689812686501	0.04283010086355414	0.0017266319290484549	1.4881629563230758e-05	0.002962855607590822
4	-0.3364930831491472	0.7398380439332226	2.5706279813720184e-09	-0.3364930831491472	0.7398380439332226	2.5706279813720184e-09	5.8138487926217995e-15	2.1990067536463806e-08	0.4910219921915381	0.628502482696109	0.0017266319290484549	0.4910219921915381	0.628502482696109	0.0017266319290484549	1.4881629563230758e-05	0.002962855607590822
5	0.31364070424253304	0.7568876528067017	2.5706279813720184e-09	0.31364070424253304	0.7568876528067017	2.5706279813720184e-09	5.8138487926217995e-15	2.1990067536463806e-08	1.6008894052086213	0.12433660237426722	0.0017266319290484549	1.6008894052086213	0.12433660237426722	0.0017266319290484549	1.4881629563230758e-05	0.002962855607590822
6	-0.3686549275125773	0.7159081478076681	2.5706279813720184e-09	-0.3686549275125773	0.7159081478076681	2.5706279813720184e-09	5.8138487926217995e-15	2.1990067536463806e-08	0.28999347914797974	0.7745364616506942	0.0017266319290484549	0.28999347914797974	0.7745364616506942	0.0017266319290484549	1.4881629563230758e-05	0.002962855607590822
7	0.24386116717397885	0.8097044083766125	2.5706279813720184e-09	0.24386116717397885	0.8097044083766125	2.5706279813720184e-09	5.8138487926217995e-15	2.1990067536463806e-08	-1.2509163120619582	0.2247207302677513	0.0017266319290484549	-1.2509163120619582	0.2247207302677513	0.0017266319290484549	1.4881629563230758e-05	0.002962855607590822
8	0.2666585010290232	0.7922148285536981	2.5706279813720184e-09	0.2666585010290232	0.7922148285536981	2.5706279813720184e-09	5.8138487926217995e-15	2.1990067536463806e-08	0.40873867116884655	0.6866819452332072	0.0017266319290484549	0.40873867116884655	0.6866819452332072	0.0017266319290484549	1.4881629563230758e-05	0.002962855607590822
9	0.11107143695980148	0.9126141352805726	2.5706279813720184e-09	0.11107143695980148	0.9126141352805726	2.5706279813720184e-09	5.8138487926217995e-15	2.1990067536463806e-08	0.10231683050989282	0.9194756047044019	0.0017266319290484549	0.10231683050989282	0.9194756047044019	0.0017266319290484549	1.4881629563230758e-05	0.002962855607590822
10	0.9640682921233819	0.34548640061517777	2.5706279813720184e-09	0.9640682921233819	0.34548640061517777	2.5706279813720184e-09	5.8138487926217995e-15	2.1990067536463806e-08	0.0713129996497153	0.9437927883607835	0.0017266319290484549	0.0713129996497153	0.9437927883607835	0.0017266319290484549	1.4881629563230758e-05	0.002962855607590822
