bin	CHB_two_sided_statistic	CHB_two_sided_pvalue	CHB_two_sided_meta_pvalue	CHB_one_sided_statistic	CHB_one_sided_pvalue	CHB_one_sided_meta_pvalue	CHB_conservative_one_sided_meta_pvalue	CHB_heterozygosity_meta_pvalue	YRI_two_sided_statistic	YRI_two_sided_pvalue	YRI_two_sided_meta_pvalue	YRI_one_sided_statistic	YRI_one_sided_pvalue	YRI_one_sided_meta_pvalue	YRI_conservative_one_sided_meta_pvalue	YRI_heterozygosity_meta_pvalue
1	-3.856463585386585	0.0011550383262467873	5.75858489531234e-09	-3.856463585386585	0.0011550383262467873	5.75858489531234e-09	3.143840325734542e-10	3.4822484998048144e-05	-2.4625798206486387	0.02410582556001919	9.060163876591798e-11	-2.4625798206486387	0.02410582556001919	9.060163876591798e-11	2.836362573593986e-16	9.231940687380456e-10
2	-9.887765756405493	1.0410979918842139e-08	5.75858489531234e-09	-9.887765756405493	1.0410979918842139e-08	5.75858489531234e-09	3.143840325734542e-10	3.4822484998048144e-05	-27.490708133764542	2.9052476796287386e-16	9.060163876591798e-11	-27.490708133764542	2.9052476796287386e-16	9.060163876591798e-11	2.836362573593986e-16	9.231940687380456e-10
3	-2.88828083836531	0.009786486972468419	5.75858489531234e-09	-2.88828083836531	0.009786486972468419	5.75858489531234e-09	3.143840325734542e-10	3.4822484998048144e-05	-0.3592706118351185	0.7235718583042994	9.060163876591798e-11	-0.3592706118351185	0.7235718583042994	9.060163876591798e-11	2.836362573593986e-16	9.231940687380456e-10
4	1.2035255744782896	0.24436192597751205	5.75858489531234e-09	1.2035255744782896	0.24436192597751205	5.75858489531234e-09	3.143840325734542e-10	3.4822484998048144e-05	-0.3809669763243297	0.7076863830652158	9.060163876591798e-11	-0.3809669763243297	0.7076863830652158	9.060163876591798e-11	2.836362573593986e-16	9.231940687380456e-10
5	1.2288076783223312	0.23588175845807083	5.75858489531234e-09	1.2288076783223312	0.23588175845807083	5.75858489531234e-09	3.143840325734542e-10	3.4822484998048144e-05	0.16878900855984158	0.8679543335135934	9.060163876591798e-11	0.16878900855984158	0.8679543335135934	9.060163876591798e-11	2.836362573593986e-16	9.231940687380456e-10
6	-0.22610979148722565	0.8236633080371586	5.75858489531234e-09	-0.22610979148722565	0.8236633080371586	5.75858489531234e-09	3.143840325734542e-10	3.4822484998048144e-05	-0.5732286321212212	0.5735811583655306	9.060163876591798e-11	-0.5732286321212212	0.5735811583655306	9.060163876591798e-11	2.836362573593986e-16	9.231940687380456e-10
7	-1.456724464677646	0.16240859962597964	5.75858489531234e-09	-1.456724464677646	0.16240859962597964	5.75858489531234e-09	3.143840325734542e-10	3.4822484998048144e-05	-0.5519481319582528	0.5877706691711433	9.060163876591798e-11	-0.5519481319582528	0.5877706691711433	9.060163876591798e-11	2.836362573593986e-16	9.231940687380456e-10
8	0.378993672178649	0.7091250673494861	5.75858489531234e-09	0.378993672178649	0.7091250673494861	5.75858489531234e-09	3.143840325734542e-10	3.4822484998048144e-05	-1.745317725810386	0.09797138531605837	9.060163876591798e-11	-1.745317725810386	0.09797138531605837	9.060163876591798e-11	2.836362573593986e-16	9.231940687380456e-10
9	-0.9245284617668452	0.36743571356549254	5.75858489531234e-09	-0.9245284617668452	0.36743571356549254	5.75858489531234e-09	3.143840325734542e-10	3.4822484998048144e-05	-0.4808633164186061	0.6364049871441217	9.060163876591798e-11	-0.4808633164186061	0.6364049871441217	9.060163876591798e-11	2.836362573593986e-16	9.231940687380456e-10
10	2.366692748079596	0.029356034447758774	5.75858489531234e-09	2.366692748079596	0.029356034447758774	5.75858489531234e-09	3.143840325734542e-10	3.4822484998048144e-05	-0.5916829832172669	0.5614194977135636	9.060163876591798e-11	-0.5916829832172669	0.5614194977135636	9.060163876591798e-11	2.836362573593986e-16	9.231940687380456e-10
