bin	CHB_two_sided_statistic	CHB_two_sided_pvalue	CHB_two_sided_meta_pvalue	CHB_one_sided_statistic	CHB_one_sided_pvalue	CHB_one_sided_meta_pvalue	CHB_conservative_one_sided_meta_pvalue	CHB_heterozygosity_meta_pvalue	YRI_two_sided_statistic	YRI_two_sided_pvalue	YRI_two_sided_meta_pvalue	YRI_one_sided_statistic	YRI_one_sided_pvalue	YRI_one_sided_meta_pvalue	YRI_conservative_one_sided_meta_pvalue	YRI_heterozygosity_meta_pvalue
1	-4.441263468456134	0.00018714643315164358	0.028573431561265718	-4.441263468456134	0.00018714643315164358	0.028573431561265718	0.0005725262648417903	0.05001358441507352	-1.3548657420672894	0.18861784720357935	0.003059754061187551	-1.3548657420672894	0.18861784720357935	0.003059754061187551	0.4436440437202158	0.028194660846143447
2	-1.101740159911909	0.28196876907745017	0.028573431561265718	-1.101740159911909	0.28196876907745017	0.028573431561265718	0.0005725262648417903	0.05001358441507352	-0.22907214732418732	0.8208374072716684	0.003059754061187551	-0.22907214732418732	0.8208374072716684	0.003059754061187551	0.4436440437202158	0.028194660846143447
3	-0.4652317587789241	0.6463365351462711	0.028573431561265718	-0.4652317587789241	0.6463365351462711	0.028573431561265718	0.0005725262648417903	0.05001358441507352	-5.0724078551435685	4.41450870035291e-05	0.003059754061187551	-5.0724078551435685	4.41450870035291e-05	0.003059754061187551	0.4436440437202158	0.028194660846143447
4	-1.1275889551660132	0.2711179621389262	0.028573431561265718	-1.1275889551660132	0.2711179621389262	0.028573431561265718	0.0005725262648417903	0.05001358441507352	-1.9338389281931272	0.06552770133048727	0.003059754061187551	-1.9338389281931272	0.06552770133048727	0.003059754061187551	0.4436440437202158	0.028194660846143447
5	-0.9095701814496187	0.3729049176687438	0.028573431561265718	-0.9095701814496187	0.3729049176687438	0.028573431561265718	0.0005725262648417903	0.05001358441507352	-1.1776558448221168	0.25151440719602614	0.003059754061187551	-1.1776558448221168	0.25151440719602614	0.003059754061187551	0.4436440437202158	0.028194660846143447
6	-0.36710341661294593	0.7168974166895365	0.028573431561265718	-0.36710341661294593	0.7168974166895365	0.028573431561265718	0.0005725262648417903	0.05001358441507352	-0.07352451001112602	0.9420243235530654	0.003059754061187551	-0.07352451001112602	0.9420243235530654	0.003059754061187551	0.4436440437202158	0.028194660846143447
7	0.9360418528591119	0.3589736182491765	0.028573431561265718	0.9360418528591119	0.3589736182491765	0.028573431561265718	0.0005725262648417903	0.05001358441507352	-0.0870235882403539	0.931405794919896	0.003059754061187551	-0.0870235882403539	0.931405794919896	0.003059754061187551	0.4436440437202158	0.028194660846143447
8	-0.5929086562948773	0.5592871349689006	0.028573431561265718	-0.5929086562948773	0.5592871349689006	0.028573431561265718	0.0005725262648417903	0.05001358441507352	-2.1993412950683133	0.0386555589167406	0.003059754061187551	-2.1993412950683133	0.0386555589167406	0.003059754061187551	0.4436440437202158	0.028194660846143447
9	-1.1550596111577385	0.2599206045812957	0.028573431561265718	-1.1550596111577385	0.2599206045812957	0.028573431561265718	0.0005725262648417903	0.05001358441507352	-0.3265006737056071	0.7469969917119532	0.003059754061187551	-0.3265006737056071	0.7469969917119532	0.003059754061187551	0.4436440437202158	0.028194660846143447
10	-0.891649137693265	0.381812333100891	0.028573431561265718	-0.891649137693265	0.381812333100891	0.028573431561265718	0.0005725262648417903	0.05001358441507352	-1.0281649608164882	0.314560579396368	0.003059754061187551	-1.0281649608164882	0.314560579396368	0.003059754061187551	0.4436440437202158	0.028194660846143447
