bin	CHB_two_sided_statistic	CHB_two_sided_pvalue	CHB_two_sided_meta_pvalue	CHB_one_sided_statistic	CHB_one_sided_pvalue	CHB_one_sided_meta_pvalue	CHB_conservative_one_sided_meta_pvalue	CHB_heterozygosity_meta_pvalue	YRI_two_sided_statistic	YRI_two_sided_pvalue	YRI_two_sided_meta_pvalue	YRI_one_sided_statistic	YRI_one_sided_pvalue	YRI_one_sided_meta_pvalue	YRI_conservative_one_sided_meta_pvalue	YRI_heterozygosity_meta_pvalue
1	-0.9073787253606532	0.36789761970414125	0.12992335270405883	-0.9073787253606532	0.36789761970414125	0.12992335270405883	0.1373408517551826	0.26819529062616815	-4.030019563094115	0.0001619251763807211	3.2370779925523205e-10	-4.030019563094115	0.0001619251763807211	3.2370779925523205e-10	2.4366521199532173e-09	3.067777953665513e-07
2	-1.762219002490543	0.08321128557393977	0.12992335270405883	-1.762219002490543	0.08321128557393977	0.12992335270405883	0.1373408517551826	0.26819529062616815	-5.583717806422502	6.267091242469813e-07	3.2370779925523205e-10	-5.583717806422502	6.267091242469813e-07	3.2370779925523205e-10	2.4366521199532173e-09	3.067777953665513e-07
3	-1.714482624375832	0.0916879859047109	0.12992335270405883	-1.714482624375832	0.0916879859047109	0.12992335270405883	0.1373408517551826	0.26819529062616815	-1.5971822253004755	0.11556684116145349	3.2370779925523205e-10	-1.5971822253004755	0.11556684116145349	3.2370779925523205e-10	2.4366521199532173e-09	3.067777953665513e-07
4	-0.4469176889510878	0.6565705254107091	0.12992335270405883	-0.4469176889510878	0.6565705254107091	0.12992335270405883	0.1373408517551826	0.26819529062616815	-0.6571407322642302	0.5136454979464242	3.2370779925523205e-10	-0.6571407322642302	0.5136454979464242	3.2370779925523205e-10	2.4366521199532173e-09	3.067777953665513e-07
5	-0.2804491597484643	0.7801138021706703	0.12992335270405883	-0.2804491597484643	0.7801138021706703	0.12992335270405883	0.1373408517551826	0.26819529062616815	0.8628133940854714	0.391733398766543	3.2370779925523205e-10	0.8628133940854714	0.391733398766543	3.2370779925523205e-10	2.4366521199532173e-09	3.067777953665513e-07
6	-2.0069732241669747	0.049340271644600746	0.12992335270405883	-2.0069732241669747	0.049340271644600746	0.12992335270405883	0.1373408517551826	0.26819529062616815	-0.9277857640167234	0.35729806407924913	3.2370779925523205e-10	-0.9277857640167234	0.35729806407924913	3.2370779925523205e-10	2.4366521199532173e-09	3.067777953665513e-07
7	-0.1708170825264439	0.8649519375262109	0.12992335270405883	-0.1708170825264439	0.8649519375262109	0.12992335270405883	0.1373408517551826	0.26819529062616815	-1.1401746376782973	0.2588201146629428	3.2370779925523205e-10	-1.1401746376782973	0.2588201146629428	3.2370779925523205e-10	2.4366521199532173e-09	3.067777953665513e-07
8	0.779861592120785	0.4385888644490753	0.12992335270405883	0.779861592120785	0.4385888644490753	0.12992335270405883	0.1373408517551826	0.26819529062616815	-2.3643738483372183	0.02136960935298967	3.2370779925523205e-10	-2.3643738483372183	0.02136960935298967	3.2370779925523205e-10	2.4366521199532173e-09	3.067777953665513e-07
9	-1.6365180708749016	0.10705348719846543	0.12992335270405883	-1.6365180708749016	0.10705348719846543	0.12992335270405883	0.1373408517551826	0.26819529062616815	-3.907694743894704	0.00024262556609859113	3.2370779925523205e-10	-3.907694743894704	0.00024262556609859113	3.2370779925523205e-10	2.4366521199532173e-09	3.067777953665513e-07
10	-0.7908642981329527	0.4321373283753216	0.12992335270405883	-0.7908642981329527	0.4321373283753216	0.12992335270405883	0.1373408517551826	0.26819529062616815	-1.4253021188649506	0.15924971526631687	3.2370779925523205e-10	-1.4253021188649506	0.15924971526631687	3.2370779925523205e-10	2.4366521199532173e-09	3.067777953665513e-07
