bin	CHB_two_sided_statistic	CHB_two_sided_pvalue	CHB_two_sided_meta_pvalue	CHB_one_sided_statistic	CHB_one_sided_pvalue	CHB_one_sided_meta_pvalue	CHB_conservative_one_sided_meta_pvalue	CHB_heterozygosity_meta_pvalue	YRI_two_sided_statistic	YRI_two_sided_pvalue	YRI_two_sided_meta_pvalue	YRI_one_sided_statistic	YRI_one_sided_pvalue	YRI_one_sided_meta_pvalue	YRI_conservative_one_sided_meta_pvalue	YRI_heterozygosity_meta_pvalue
1	-1.6262361981767495	0.12471484843400327	0.043632087146947794	-1.6262361981767495	0.12471484843400327	0.043632087146947794	0.06403891524733983	0.07690333783256592	-1.7035460374973452	0.10908439026213598	2.4782301014434327e-05	-1.7035460374973452	0.10908439026213598	2.4782301014434327e-05	0.003979568105146629	0.009138027855499676
2	-1.794485325122279	0.09434678115115733	0.043632087146947794	-1.794485325122279	0.09434678115115733	0.043632087146947794	0.06403891524733983	0.07690333783256592	-3.4132887288898326	0.004198787340695576	2.4782301014434327e-05	-3.4132887288898326	0.004198787340695576	2.4782301014434327e-05	0.003979568105146629	0.009138027855499676
3	-2.904659095807153	0.011529840448250903	0.043632087146947794	-2.904659095807153	0.011529840448250903	0.043632087146947794	0.06403891524733983	0.07690333783256592	-5.783702813894258	4.693182042202238e-05	2.4782301014434327e-05	-5.783702813894258	4.693182042202238e-05	2.4782301014434327e-05	0.003979568105146629	0.009138027855499676
4	1.8499428105943827	0.08553791642275213	0.043632087146947794	1.8499428105943827	0.08553791642275213	0.043632087146947794	0.06403891524733983	0.07690333783256592	0.49291227999881	0.6297146818075565	2.4782301014434327e-05	0.49291227999881	0.6297146818075565	2.4782301014434327e-05	0.003979568105146629	0.009138027855499676
5	-0.15867504054390438	0.8761907664279478	0.043632087146947794	-0.15867504054390438	0.8761907664279478	0.043632087146947794	0.06403891524733983	0.07690333783256592	-2.4185694848478785	0.029784769030893225	2.4782301014434327e-05	-2.4185694848478785	0.029784769030893225	2.4782301014434327e-05	0.003979568105146629	0.009138027855499676
6	-0.7968900655859912	0.43881716987351715	0.043632087146947794	-0.7968900655859912	0.43881716987351715	0.043632087146947794	0.06403891524733983	0.07690333783256592	-1.1753180640748084	0.25946427203250316	2.4782301014434327e-05	-1.1753180640748084	0.25946427203250316	2.4782301014434327e-05	0.003979568105146629	0.009138027855499676
7	-1.0480006277375191	0.3123913605927519	0.043632087146947794	-1.0480006277375191	0.3123913605927519	0.043632087146947794	0.06403891524733983	0.07690333783256592	-0.6552931280679032	0.5228988187085959	2.4782301014434327e-05	-0.6552931280679032	0.5228988187085959	2.4782301014434327e-05	0.003979568105146629	0.009138027855499676
8	1.1685716886238289	0.26208406516043087	0.043632087146947794	1.1685716886238289	0.26208406516043087	0.043632087146947794	0.06403891524733983	0.07690333783256592	-0.11049249591480766	0.9135867829130659	2.4782301014434327e-05	-0.11049249591480766	0.9135867829130659	2.4782301014434327e-05	0.003979568105146629	0.009138027855499676
9	-0.9741451693432847	0.34651135657790655	0.043632087146947794	-0.9741451693432847	0.34651135657790655	0.043632087146947794	0.06403891524733983	0.07690333783256592	-2.669814662396044	0.018303070518413747	2.4782301014434327e-05	-2.669814662396044	0.018303070518413747	2.4782301014434327e-05	0.003979568105146629	0.009138027855499676
10	0.12391615922884656	0.9030262267268444	0.043632087146947794	0.12391615922884656	0.9030262267268444	0.043632087146947794	0.06403891524733983	0.07690333783256592	0.5345156241599327	0.6008144162703366	2.4782301014434327e-05	0.5345156241599327	0.6008144162703366	2.4782301014434327e-05	0.003979568105146629	0.009138027855499676
