bin	CHB_two_sided_statistic	CHB_two_sided_pvalue	CHB_two_sided_meta_pvalue	CHB_one_sided_statistic	CHB_one_sided_pvalue	CHB_one_sided_meta_pvalue	CHB_conservative_one_sided_meta_pvalue	CHB_heterozygosity_meta_pvalue	YRI_two_sided_statistic	YRI_two_sided_pvalue	YRI_two_sided_meta_pvalue	YRI_one_sided_statistic	YRI_one_sided_pvalue	YRI_one_sided_meta_pvalue	YRI_conservative_one_sided_meta_pvalue	YRI_heterozygosity_meta_pvalue
1	-40.96180718228588	1.7811504495500584e-12	3.4864522032065455e-07	-40.96180718228588	1.7811504495500584e-12	3.4864522032065455e-07	3.6358244256417684e-11	3.1503403911876594e-05	-231.15337663772772	0.0	0.0	-231.15337663772772	0.0	0.0	0.0	0.0
2	0.3725209263114563	0.7191803412017257	3.4864522032065455e-07	0.3725209263114563	0.7191803412017257	3.4864522032065455e-07	3.6358244256417684e-11	3.1503403911876594e-05	-0.20943364504720133	0.8393441149905688	0.0	-0.20943364504720133	0.8393441149905688	0.0	0.0	0.0
3	0.08810284845229653	0.9317239727260345	3.4864522032065455e-07	0.08810284845229653	0.9317239727260345	3.4864522032065455e-07	3.6358244256417684e-11	3.1503403911876594e-05	-0.2679872467798383	0.7947494588812425	0.0	-0.2679872467798383	0.7947494588812425	0.0	0.0	0.0
4	-1.2381102637929542	0.2507636365996881	3.4864522032065455e-07	-1.2381102637929542	0.2507636365996881	3.4864522032065455e-07	3.6358244256417684e-11	3.1503403911876594e-05	1.189199899564313	0.2684538665234109	0.0	1.189199899564313	0.2684538665234109	0.0	0.0	0.0
5	-1.0436121736017319	0.3238799012237864	3.4864522032065455e-07	-1.0436121736017319	0.3238799012237864	3.4864522032065455e-07	3.6358244256417684e-11	3.1503403911876594e-05	-3.0958818034518214	0.012801333807131651	0.0	-3.0958818034518214	0.012801333807131651	0.0	0.0	0.0
6	-1.2585801287711846	0.24365416455059205	3.4864522032065455e-07	-1.2585801287711846	0.24365416455059205	3.4864522032065455e-07	3.6358244256417684e-11	3.1503403911876594e-05	1.4325254728801717	0.18987851067879832	0.0	1.4325254728801717	0.18987851067879832	0.0	0.0	0.0
7	-0.2020360266124104	0.8443800825677206	3.4864522032065455e-07	-0.2020360266124104	0.8443800825677206	3.4864522032065455e-07	3.6358244256417684e-11	3.1503403911876594e-05	-0.513549756164129	0.6199304082524457	0.0	-0.513549756164129	0.6199304082524457	0.0	0.0	0.0
8	-1.2870736335315704	0.23404430388590497	3.4864522032065455e-07	-1.2870736335315704	0.23404430388590497	3.4864522032065455e-07	3.6358244256417684e-11	3.1503403911876594e-05	-0.9134510588554636	0.38769616065060974	0.0	-0.9134510588554636	0.38769616065060974	0.0	0.0	0.0
9	-0.24608839064226193	0.8111326529895183	3.4864522032065455e-07	-0.24608839064226193	0.8111326529895183	3.4864522032065455e-07	3.6358244256417684e-11	3.1503403911876594e-05	-0.4854909770682522	0.6389246173457837	0.0	-0.4854909770682522	0.6389246173457837	0.0	0.0	0.0
10	-0.8905853266777612	0.396329477725319	3.4864522032065455e-07	-0.8905853266777612	0.396329477725319	3.4864522032065455e-07	3.6358244256417684e-11	3.1503403911876594e-05	-1.0904401229305543	0.3038427777139144	0.0	-1.0904401229305543	0.3038427777139144	0.0	0.0	0.0
