bin	CHB_two_sided_statistic	CHB_two_sided_pvalue	CHB_two_sided_meta_pvalue	CHB_one_sided_statistic	CHB_one_sided_pvalue	CHB_one_sided_meta_pvalue	CHB_conservative_one_sided_meta_pvalue	CHB_heterozygosity_meta_pvalue	YRI_two_sided_statistic	YRI_two_sided_pvalue	YRI_two_sided_meta_pvalue	YRI_one_sided_statistic	YRI_one_sided_pvalue	YRI_one_sided_meta_pvalue	YRI_conservative_one_sided_meta_pvalue	YRI_heterozygosity_meta_pvalue
1	0.49954889534041075	0.6228438068164818	0.706183210727514	0.49954889534041075	0.6228438068164818	0.706183210727514	0.8166381674775457	0.5157082421847556	-36.58869739423646	3.320399184979436e-20	1.3710997152790724e-15	-36.58869739423646	3.320399184979436e-20	1.3710997152790724e-15	1.0085461464573254e-19	3.9160902465201654e-13
2	-0.3402773934189068	0.7373807696795682	0.706183210727514	-0.3402773934189068	0.7373807696795682	0.706183210727514	0.8166381674775457	0.5157082421847556	-1.97921140338256	0.06246664615116734	1.3710997152790724e-15	-1.97921140338256	0.06246664615116734	1.3710997152790724e-15	1.0085461464573254e-19	3.9160902465201654e-13
3	-0.8738435017035487	0.3931120077439163	0.706183210727514	-0.8738435017035487	0.3931120077439163	0.706183210727514	0.8166381674775457	0.5157082421847556	-0.17773163046915244	0.8608146451760963	1.3710997152790724e-15	-0.17773163046915244	0.8608146451760963	1.3710997152790724e-15	1.0085461464573254e-19	3.9160902465201654e-13
4	0.08588287766248318	0.9324579979605159	0.706183210727514	0.08588287766248318	0.9324579979605159	0.706183210727514	0.8166381674775457	0.5157082421847556	-0.2570175303381974	0.7999276232772367	1.3710997152790724e-15	-0.2570175303381974	0.7999276232772367	1.3710997152790724e-15	1.0085461464573254e-19	3.9160902465201654e-13
5	0.6510662275793608	0.5227997514665278	0.706183210727514	0.6510662275793608	0.5227997514665278	0.706183210727514	0.8166381674775457	0.5157082421847556	-0.23501387581564684	0.8167119443469723	1.3710997152790724e-15	-0.23501387581564684	0.8167119443469723	1.3710997152790724e-15	1.0085461464573254e-19	3.9160902465201654e-13
6	0.2084488527009683	0.8370962613658443	0.706183210727514	0.2084488527009683	0.8370962613658443	0.706183210727514	0.8166381674775457	0.5157082421847556	-2.288616431103892	0.03372442163694939	1.3710997152790724e-15	-2.288616431103892	0.03372442163694939	1.3710997152790724e-15	1.0085461464573254e-19	3.9160902465201654e-13
7	-1.555162975440732	0.13640291715475897	0.706183210727514	-1.555162975440732	0.13640291715475897	0.706183210727514	0.8166381674775457	0.5157082421847556	-2.0755078561542297	0.05175606903043872	1.3710997152790724e-15	-2.0755078561542297	0.05175606903043872	1.3710997152790724e-15	1.0085461464573254e-19	3.9160902465201654e-13
8	-0.09389131807637412	0.9261781013486685	0.706183210727514	-0.09389131807637412	0.9261781013486685	0.706183210727514	0.8166381674775457	0.5157082421847556	-1.7878087290928946	0.08976302056055811	1.3710997152790724e-15	-1.7878087290928946	0.08976302056055811	1.3710997152790724e-15	1.0085461464573254e-19	3.9160902465201654e-13
9	2.083725783801385	0.050922051729023816	0.706183210727514	2.083725783801385	0.050922051729023816	0.706183210727514	0.8166381674775457	0.5157082421847556	0.26989086021915615	0.7901530871867763	1.3710997152790724e-15	0.26989086021915615	0.7901530871867763	1.3710997152790724e-15	1.0085461464573254e-19	3.9160902465201654e-13
10	-0.45936235415767845	0.6509264410445164	0.706183210727514	-0.45936235415767845	0.6509264410445164	0.706183210727514	0.8166381674775457	0.5157082421847556	-0.8896743423763579	0.3842140339000222	1.3710997152790724e-15	-0.8896743423763579	0.3842140339000222	1.3710997152790724e-15	1.0085461464573254e-19	3.9160902465201654e-13
